possibly_sensitive,lang,tweet_id,text,created_at,type
False,fr,1466159815034646534,"@GuigoDalphinus @Bacchuche @etatsdechoc Et comme un séropositif, un positif au Covid peut le refiler à tout de bras sans être au courant qu’il est porteur. A la différence près qu’il est beaucoup plus fréquent de respirer dans la même pièce qu’une autre personne que de se prendre un coup de bite",2021-11-29 21:38:34+00:00,replied_to
False,en,1466159814418042882,"@eireannachros @BulwarkOnline A lot can happen in 3 days. 

3 days BEFORE I got Covid I felt fine, then I had 3 days of the flu, then I felt fine again (except for the loss of taste which returned to normal a few days later). 

Who is 2 say #45 didn't catch it during the debate! Bulwark reaching on this one",2021-11-29 21:38:34+00:00,replied_to
False,es,1466159813126082561,"@Mary_Veronica_ @nanysaez @gabrielboric Ya entonces el creador de facebook se hizo millonario a los 22 años dejo la U, bill gates creo windows a los 29 y no termino harward, estudiantes de universidad de concepcio  encontraron proteina para curar el covid no tiene  mas de 25 años. Y tus procedes basura",2021-11-29 21:38:34+00:00,replied_to
False,en,1466159811947544577,Proud of and inspired by @TheJamaJack @hyJallow @DaddyNjie Gambia: How COVID-19 killed my hustle https://t.co/FxfiOMteoy via @YouTube #gambia,2021-11-29 21:38:33+00:00,
False,en,1466159810664148993,Omicron Is Yet Another Excuse To Prolong Shutdowns And Expand Mandates! #COVID #ShrinkGovernment #GrowLiberty #Omicron #AynRand https://t.co/tOxppYHlsb,2021-11-29 21:38:33+00:00,
False,en,1466159809938575365,Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,2021-11-29 21:38:33+00:00,
False,en,1466159809636536333,@BrowseMode Is that dude on the left the one in the papers lately banging on about how 'ill' he has been and that had he not had a covid vaccine it would have been sooooo much worse for him?,2021-11-29 21:38:33+00:00,replied_to
False,en,1466159808596353029,"DON’T YOU FEEL LIKE A ""DEJA VU"" ? SAME SCRIPT, SAME LIES - SPANISH VACCINE FLU &amp; COVID https://t.co/Sypy4gqGz0 via @BitChute",2021-11-29 21:38:32+00:00,
False,en,1466159808252309507,"@AHS_media No vaccine for us 🚫

Our God given immune system works best when properly taken care of. Eat properly, exercise, drink lots of water, get fresh air, and some sun. 

This is just the beginning of our troubles. COVID lockdowns coming soon - Sundays for the 🌎.",2021-11-29 21:38:32+00:00,replied_to
False,en,1466159807568695296,@Alexander213741 @ankh2054 @SeanPeche @NickHudsonCT Point is if you get covid your covered in a better way for a longer time.,2021-11-29 21:38:32+00:00,replied_to
False,en,1466159807514169351,"@CatRtw Why is it that Gibraltar with 100% vaccinated people have to cancel all Xmas festivals because COVID is spreading worse than ever, you can literally look this up in google and look at the dates so easily",2021-11-29 21:38:32+00:00,replied_to
False,en,1466159807149260812,@SambrookShaun @Ali_CV_Guru @WillMalin @TheSereneDoge @piersmorgan How is somebody collapsing at a football game ‘proof’ of ‘death because of a COVID jab’ maybe they all just croaked because they were wearing ‘shirts’ 🤔🙄,2021-11-29 21:38:32+00:00,replied_to
False,tr,1466159806314688525,"Covid ödemelerinde de aynisi oldu Ağzımıza bir parmak bal çalındı ama orta parmakla 
Yine HALKIN ÖNÜNE ATILDIK",2021-11-29 21:38:32+00:00,
False,es,1466159805203107844,Estoy mirando la plancha de Zócalo llena de gente amlover osea que ya no hay Covid?? https://t.co/FqPdFEBCIL,2021-11-29 21:38:32+00:00,quoted
False,en,1466159804859273217,"@DKThomp (Trying very hard to not mention Covid in every post but...you and I are the same age

The ppl I know taking Covid most seriously are Millenials and I think there are some generation-wide reasons for that)",2021-11-29 21:38:32+00:00,replied_to
False,en,1466159803927969796,"@ReportsDaNews It's frustrating the GQP doesn't  understand it's difficult to stop a car when it has a high rate of speed compared to slower speeds.
It was easier to address Covid before it gathered momentum during Trump's presidency compared to when Biden took over. It was out of control then.",2021-11-29 21:38:31+00:00,replied_to
False,pt,1466159803626147851,"O que sabemos até agora sobre a ômicron, a nova variante da covid-19 https://t.co/P0nHUH0uYV",2021-11-29 21:38:31+00:00,
False,en,1466159803424673799,"@BillKristol TRUMP SHOULD BE SUBPOENAED TO TESTIFY UNDER OATH BEFORE CONGRESS WITH RESPECT TO HAVING COVID

TRUMP IS GUILTY OF HAVING COVID UNTIL PROVEN INNOCENT OF HAVING COVID

TRUMP SHOULD BE FORCED TO PROVE HIS ASSERTION.  HIS ACCUSERS DON'T NEED TO PROVE HE HAD COVID",2021-11-29 21:38:31+00:00,replied_to
False,pt,1466159803386974214,"A StrangerFanMeet foi transferida para Paris (França) por motivos da nova variante do Covid-19. Gaten infelizmente não irá estar presente, vamos ficar só com a presença de Noah e Millie. https://t.co/H0mIvpZc7Y",2021-11-29 21:38:31+00:00,
False,en,1466159803366101001,"@humboldtparker @ChuckCallesto Had COVID almost 2 years ago, my doctor said I didn't need the vaccine because of natural immunity. I still haven't been reinfected and everyone I know getting COVID are people whether vaccinated or not that have not had it yet. You can keep the vaccine and all the boosters.",2021-11-29 21:38:31+00:00,replied_to
False,en,1466159802430595072,"@MBVanElzakker @MGHMartinos @MGH_RI @polybioRF So, does this suggest a connection between Long Covid and thiamine deficiency?",2021-11-29 21:38:31+00:00,replied_to
False,en,1466159801658925058,Do the anti-maskers/anti-choicers/covid-deniers not get goddamn sick and tired of paying into all these fraudulent pathetic #GoFundMe begging requests? #ihatetoaskbut #COVIDIOTS,2021-11-29 21:38:31+00:00,
False,en,1466159801516408835,"@Charles83230639 Good on you, Charles. The lack of MSM coverage and objectivity about the reality of this awful illness has been shocking. Great that you questioned the effects of Long Covid on future generations, too.",2021-11-29 21:38:31+00:00,replied_to
False,en,1466159800417497091,what's stopping rich people to visit all the places they want (except covid) this man's been wanting to visit Japan for so long it's not like you have no money or have a third world country passport like I do &lt;3,2021-11-29 21:38:31+00:00,
False,en,1466159797967937540,Do I have covid or the flu? My results will tell me in 2-4 days,2021-11-29 21:38:30+00:00,
False,en,1466159797967863814,"“By 1905, smallpox vaccination had been in common use for almost a century, and populations, legislatures and courts had been essentially unanimous in accepting it as appropriate and effective..”

• Covid-19 Vaccine Mandates Fail the Jacobson Test (BI)",2021-11-29 21:38:30+00:00,
False,en,1466159797141528576,@brav_wav @GioBregs @Ap141S0 @HoosierRebel44 @JennaEllisEsq Last time I checked covid wasn't a death sentence like an abortion,2021-11-29 21:38:30+00:00,replied_to
False,en,1466159796877467663,"Bold, I’ll give it that

Covid Omicron: Time to consider mandatory jabs, EU chief says (BBC World) https://t.co/PNF1CbA49Q",2021-11-29 21:38:30+00:00,
False,en,1466159796374155269,@JohnMcD55691910 @davidyushair Ohhhhh interesting! I avoid the news as its usually biased and fear mongering since covid so thank you both for telling me!,2021-11-29 21:38:30+00:00,replied_to
False,en,1466159796126687241,@_Leyanelle_ @NWtoG I suppose it is easier to avoid than Covid which requires social rather than sexual isolation?,2021-11-29 21:38:29+00:00,replied_to
False,en,1466159796118249476,"@StealthQE4 wasn't Jerome speaking? PEOPLE GET VAXXED!!!!!!!!!!!!
They dont realize, maybe THEY dont get sick, but it allows the covid to MUTATE in them, and come back as something else!!!!!!!!!!!!!!!!!! G D IT",2021-11-29 21:38:29+00:00,replied_to
False,en,1466159794851622913,@TedNesi @Eli_Sherman Do they make data available for the vaccinated vs unvaccinated and/or if hospitalizations are due to COVID or incidental?,2021-11-29 21:38:29+00:00,replied_to
False,en,1466159794142777348,@BBCNews The pledge is still there….as is the Covid pandemic….. which one takes priority BBC?,2021-11-29 21:38:29+00:00,replied_to
False,en,1466159788098732041,"@DavidWeiss9 @PETEKEELEY @CrtvPrdx @pixie_pear @Klonick She performed at the football game &amp; afterwards needed back in the school to get her backpack. The lady who answered the door didn’t want to let them in because they were Covid cleaning. She first asked nicely, trying honey 🍯 first. When that didn’t work…2/",2021-11-29 21:38:28+00:00,replied_to
False,en,1466159787763195909,"@ShawniganCanuck @DavidMilley @dawnpassmore @syberfoxxx @MarkFriesen08 He’s afraid it was Covid. If his hero had Covid, it must be real.",2021-11-29 21:38:27+00:00,replied_to
False,en,1466159786437840896,@BBCNews Fuck this shit!!!. Sick people are dying because of NHS neglect. The Covid scam is over. Heads are about to roll. The worst crime against humanity since the Holocaust.,2021-11-29 21:38:27+00:00,replied_to
False,tr,1466159784600682501,covid oldugum gun canim bff im demisti ki siktir et gel beraber kahvalti yapalim.. ewt yaptik🤲🏻🙏🏼,2021-11-29 21:38:27+00:00,
False,en,1466159784474947594,"@COVIDSciOntario The entire OST - Type 1 Covid personality 🙌 #Karenopathy

https://t.co/GNK61AdGGY",2021-11-29 21:38:27+00:00,quoted
False,es,1466159784156184585,"#VacunaciónIntensiva 💉l Habitantes del municipio Pedro Zaraza son inmunizados contra la Covid-19.

@NicolasMaduro 
@AlvaradoC_Salud 
@josemvasquez 

#LlegóDiciembre https://t.co/1G5RR3K6dq",2021-11-29 21:38:27+00:00,
False,en,1466159783673843716,@canadiangirls99 @ElijahSchaffer 1 in 8 pregnancies end in miscarriage. That’s even before Covid so it’ll be hard to say the vaccine had anything to do with it,2021-11-29 21:38:27+00:00,replied_to
False,en,1466159782906130432,"Anyway. I hadn't realized it was the Spotify social media day but as it happens, I just made a playlist for my friend William, who's got the covid, and here it is for you to enjoy https://t.co/KMgdgOtpfn",2021-11-29 21:38:26+00:00,
False,es,1466159781509353473,Una compañera del trabajo de mi novio tiene covid y yo soy la peor dando palabras de aliento https://t.co/oqlZM76Dsk,2021-11-29 21:38:26+00:00,
False,en,1466159781455044614,"@laralogan You blocked @AuschwitzMuseum for calling out your Holocaust denial of the torture &amp; murder of 12 million by White Supremacist Nazis, by equating life saving masks &amp; vaccines with the worst humans did to each other. Fox News pays well for inciting violence &amp; killing w/COVID.",2021-11-29 21:38:26+00:00,replied_to
False,en,1466159781211688965,MTA to spend $100M on COVID tests for workers who refuse to get vaccinations https://t.co/LTtB6sXpJ9,2021-11-29 21:38:26+00:00,
False,es,1466159781207592965,Covid-19: Tucumán superó otra vez los 400 casos diarios https://t.co/CPuSbsoTf3,2021-11-29 21:38:26+00:00,
False,en,1466159781115154436,"@michaelmalice My spiteful nature will never let me forget...
Or forgive
All I can say
Remember their names Covid did not steal our freedoms they did",2021-11-29 21:38:26+00:00,replied_to
False,en,1466159780930613248,"CORRECTS 2ND ✔️: The discovery of the country’s first Omicron variant case highlights the importance of #COVID19 precautions: 
✔️Get vaccinated
✔️Get your booster if you haven’t already
✔️Follow steps proven to reduce the spread, including wearing a mask
https://t.co/rvwFEr1Wtv",2021-11-29 21:38:26+00:00,
False,en,1466159777478844421,"What a surprise!
https://t.co/1ERZvBCmqf",2021-11-29 21:38:25+00:00,
False,es,1466159777449267207,"La unica razon por la que no seria alcista en este momento en #BTC es por la posible nueva cepa de COVID-19. ¿Porque? sencillo, de darse esta nueva sepa, y que sea tan potente como dicen, la bolsa estadounidense obviamente reaccionaria a la baja con esta pesima noticia",2021-11-29 21:38:25+00:00,
False,en,1466159775637458946,"""But the reality is that Covid is something we have to learn to live with. Look after yourself and get your vaccines. Above all, don’t panic – and that goes for governments as well.""

https://t.co/txTf4ZfZN7 via @MailOnline",2021-11-29 21:38:25+00:00,
False,es,1466159775008407555,"#Madrid 11 DE DICIEMBRE DE 16:00 A 20:00H
#España

MARCHA INTERNACIONAL CONTRA EL FRAUDE SANITARIO COVID-19

QUE SE HAGA JUSTICIA CONTRA LA MAFIA POLITICA, SANITARIA Y MEDIÁTICA POR CRÍMENES DE LESA HUMANIDAD Y ALTA TRAICIÓN. https://t.co/0q5Rsn0jQC",2021-11-29 21:38:24+00:00,quoted
False,it,1466159774530162703,"Ma secondo me il Covid ha avuto di ""buono"" per gli operatori sanitari di potersi togliere di mezzo i parenti. Penserò male io.   #chilhavisto",2021-11-29 21:38:24+00:00,
False,en,1466159773750112259,@colorblindk1d Hard to understand how these Covid vacs work considering Pfizer does their best to hide the data.,2021-11-29 21:38:24+00:00,replied_to
False,en,1466159773230014474,"Another ANTI-VAXXER, Covid-denier bites the dust. https://t.co/icSUYK9Ht2",2021-11-29 21:38:24+00:00,quoted
False,en,1466159773099782145,@MahomesMichelle BUT HE VACCINATED U CANT GET COVID IF VACCNATED RIGHT OR IS IT ALL A BIG FAT LIE,2021-11-29 21:38:24+00:00,replied_to
False,en,1466159772625952776,@GovRonDeSantis Oh puh-leeze. Very few have thrown hissy fits and quit their jobs. Anyhow I don't want a nurse tending to me if she's sick with covid---do you???,2021-11-29 21:38:24+00:00,replied_to
False,en,1466159771107700738,New system for analyzing thoracic CT #scans with deep learning enables #COVID-19 lesion detection @UniBarcelona https://t.co/P7jSmBVrc3,2021-11-29 21:38:24+00:00,
