possibly_sensitive,created_at,lang,text,tweet_id,type,clean_tweet
False,2021-11-28T23:27:03.000Z,fr,"@cine_Nightmare Pour thor oui,
Laisse donc the winter soldier tranquille tu veux bien,
Civil War, grosse hype pour mais pas mal de longueurs,
On parle d amazing spiderman 1... voir spider man 3 tout cours..
Avengers 2 est très divertissant mais à endorment de défauts,
Et black widow juste OUI!",1465099953299144707,replied_to,"['hype', 'amazing', 'nightmare', 'pa', 'parle', 'spider', 'soldier', 'avenger', 'et', 'longueur', 'spiderman', 'voir', 'man', 'pour', 'oui', 'war', 'tranquille', 'veux', '2', 'de', '1', 'juste', '!', 'endorment', 'tres', 'defauts', 'thor', 'bien', 'divertissant', 'tu', 'grosse', 'tout', 'mal', 'laisse', 'civil', '3', 'cours', 'widow', 'est', 'black', 'mais', 'winter', 'donc']"
False,2021-11-28T23:25:29.000Z,en,@widxwsc peluches de black widow,1465099557834924033,replied_to,"['de', 'black', 'widow', 'peluches']"
False,2021-11-28T23:24:58.000Z,es,"En #Hive nunca es tarde para opinar sobre una película se acerca #SpiderManNoWayHome y he querido comentar sobre otras producciones de #Marvel de este año. 
#blackwidowmovie

#movies #film #review #Entertainment
#fun #MarvelStudios #DisneyPlus
#posh #fims

https://t.co/TnomD3bYYk",1465099429460029447,,"['este', 'para', 'querido', 'sobre', 'e', 'otras', 'pelicula', 'tarde', 'de', 'comentar', 'se', 'opinar', 'acerca', 'ano', 'producciones', 'nunca', 'una', 'en']"
False,2021-11-28T23:24:08.000Z,en,@BritMartinez black widow,1465099217953865730,replied_to,"['widow', 'black']"
False,2021-11-28T23:24:06.000Z,en,"finally watched black widow, it was really good so im happy",1465099209212841988,,"['I', 'widow', 'watched', 'really', 'black', 'finally', 'good', 'happy']"
False,2021-11-28T23:23:50.000Z,fr,"Plus je regarde les marvels, plus je ressens de réels sentiments envers black widow",1465099143182008324,,"['de', 'reel', 'le', 'widow', 'marvel', 'black', 'sentiment', 'je', 'regarde', 'plus', 'envers', 'ressens']"
False,2021-11-28T23:23:49.000Z,en,black widow or cap https://t.co/Tw8yI1IhaL,1465099139985948675,quoted,"['widow', 'cap', 'black']"
False,2021-11-28T23:21:38.000Z,en,@NicoleHaase Did you see Black Widow and Eternals yet?,1465098590766911490,replied_to,"['widow', 'black', 'eternals', 'see', 'yet', '?']"
False,2021-11-28T23:20:43.000Z,en,It’s honestly a shame they didn’t make the black widow movie earlier,1465098357953609732,,"['honestly', 'movie', 'shame', 'widow', 'earlier', 'black', 'make']"
False,2021-11-28T23:20:12.000Z,es,"Muy buena película #ShangChi, no vi que le dieran muchas luces y es mejor que Black Widow",1465098228521709576,,"['vi', 'mejor', 'que', 'buena', 'e', 'pelicula', 'muy', 'luce', 'le', 'widow', 'black', 'muchas', 'dieran']"
False,2021-11-28T23:19:50.000Z,en,Tabii almost cried in the theatre when we watched Black Widow.,1465098136183922692,,"['almost', 'theatre', 'widow', 'tabii', 'cried', 'watched', 'black']"
False,2021-11-28T23:19:09.000Z,en,"@morgan_shelb [ 💎 📲 ]:

Sounds more appropriate for a black widow and a woman of her legacy, according to your aunt

I'm glad about that, no distractions, remember. Don't worry about the police, they are not relevant

The last time I heard from him was that he was still an official",1465097965232607239,replied_to,"['glad', 'last', 'time', 'relevant', 'aunt', '[', 'distraction', 'still', 'shelb', 'heard', 'police', 'sound', 'woman', 'worry', 'official', 'appropriate', 'I', 'remember', 'widow', 'black', ']', 'legacy', 'according']"
False,2021-11-28T23:19:05.000Z,en,now I hate even more the fact the clown brothers didn't use the subplot of natasha caring for orphan kids during endgame. it would have make even more sense after black widow 😩,1465097946765135874,,"['hate', 'would', 'caring', 'make', 'subplot', 'endgame', 'natasha', 'fact', 'kid', 'orphan', 'sense', 'widow', 'brother', 'black', 'even', 'use', 'clown']"
False,2021-11-28T23:18:36.000Z,en,"@_FireMonkey Ik it's not going to happen but Renegade Raider - Ariel Assault - Black Widow

I love Renegade Raider cause she's my favorite skin for whatever reason, and the other 2 I wouldn't mind copping",1465097825142910981,replied_to,"['would', 'copping', 'renegade', 'firemonkey', 'favorite', 'ariel', 'mind', 'love', 'raider', '2', 'reason', 'assault', 'whatever', 'happen', 'ik', 'skin', 'widow', '@', 'black', 'going']"
False,2021-11-28T23:18:34.000Z,en,"nobody cares but i dislocated my knee today :(( i will be at home for 1 week, i have to work for school but i’ll prob watch marvel movies too, i’m rewatching black widow tomorrow &lt;3",1465097818633383940,,"['(', 'marvel', 'home', 'prob', 'today', '&', 'work', 'tomorrow', 'nobody', 'knee', 'lt', 'dislocated', '1', 'week', 'school', 'I', 'rewatching', 'watch', '3', 'movie', 'widow', 'black', 'care']"
False,2021-11-28T23:17:04.000Z,en,It’s been weeks but I really wished we had Black Widow and Captain Carter wielding shields to kick ass in a live action. #WhatIf,1465097441750011908,,"['kick', 'wielding', 'as', 'captain', 'wished', 'widow', 'shield', 'really', 'black', 'week', 'carter', 'live', 'action']"
False,2021-11-28T23:16:50.000Z,es,En serio volví a llorar con la muerte da Black widow?,1465097380722786307,,"['la', 'con', 'llorar', 'serio', 'widow', 'black', 'da', 'muerte', 'volvi', '?', 'en']"
False,2021-11-28T23:14:42.000Z,es,"@AlejoMarL2508 @TheSpeedster05 Mejor que Black Widow es pero no es muy difícil eso, es malísima y obvio es propaganda para China como siempre con Disney",1465096842480340994,replied_to,"['propaganda', 'mejor', 'dificil', 'que', 'para', 'china', 'e', 'como', 'eso', 'obvio', 'muy', 'con', 'widow', 'black', 'siempre', 'disney', 'malisima', 'pero']"
False,2021-11-28T23:14:17.000Z,en,@Serlentpops Miss twirl around arms herself; Black Widow 🕷,1465096740164407297,replied_to,"['arm', 'twirl', 'widow', 'black', 'around', 'miss']"
False,2021-11-28T23:14:06.000Z,en,"My 2021 cinema rankings: 

1. House of Gucci
2. Free Guy
3. Black Widow
4. Eternals
5. Dune
6. Shang Shi and the Legend of the Ten Rings
7. No time to die https://t.co/oiGbVDCaZU",1465096694689841152,quoted,"['6', 'time', 'eternals', 'ranking', 'die', 'cinema', '5', '7', 'dune', 'legend', 'shi', '2', 'ring', 'free', '1', 'house', 'ten', '3', 'guy', 'widow', 'shang', 'black', '4', 'gucci', '2021']"
False,2021-11-28T23:14:05.000Z,en,"THE AVENGERS RECAST: Michael Fassbender as Iron Man, Daniel Radcliffe as Captain America, Terry Crews as Thor, Chris Evans as the Hulk, Winona Ryder as Black Widow, Ian McKellen as Hawkeye and Christopher Walken as Nick Fury",1465096690663264257,,"['radcliffe', 'christopher', 'avenger', 'evans', 'hulk', 'walken', 'fury', 'michael', 'man', 'mckellen', 'captain', 'america', 'ryder', 'hawkeye', 'chris', 'recast', 'winona', 'ian', 'fassbender', 'nick', 'thor', 'daniel', 'crew', 'terry', 'widow', 'iron', 'black']"
False,2021-11-28T23:13:37.000Z,fr,@zbabkr Oui regarde pas post générique de black widow mais bonne chance avec tout ca,1465096570257477637,replied_to,"['avec', 'generique', 'tout', 'bonne', 'post', 'de', 'pa', 'chance', 'oui', 'widow', 'black', 'regarde', 'ca', 'mais']"
False,2021-11-28T23:11:04.000Z,en,my brother is making me watch black widow. why these girls get yolked up by the hair so often just cut that mess,1465095930151985157,,"['girl', 'watch', 'yolked', 'cut', 'widow', 'hair', 'making', 'black', 'get', 'often', 'mess', 'brother']"
False,2021-11-28T23:10:33.000Z,pt,Nível de sensibilidade: Chorei assistindo Black Widow.,1465095799004672002,,"['sensibilidade', 'assistindo', 'de', 'nivel', 'chorei', 'widow', 'black']"
False,2021-11-28T23:10:21.000Z,en,"UPDATED 2021 Cinema rankings (28/11/21)

1. House of Gucci
2. Shang Chi and the Legend of the Ten Rings
3. No Time to Die
4. Dune
5. Ghostbusters: Afterlife
6. Eternals 
7. Black Widow
8. Halloween Kills
9. Free Guy",1465095747796357125,replied_to,"['6', '(', 'time', 'kill', 'chi', 'eternals', 'ranking', 'die', 'cinema', '5', '7', 'dune', '28/11/21', ')', 'legend', '2', 'ring', 'free', '1', 'halloween', 'house', 'ghostbusters', 'ten', '3', '9', 'updated', 'widow', 'guy', 'shang', '4', 'black', 'afterlife', '8', 'gucci', '2021']"
False,2021-11-28T23:09:49.000Z,en,〈〉Black Widow by Phil Noto. https://t.co/3GhU9NIkAX,1465095614459531270,,"['widow', 'noto', 'black', 'phil']"
False,2021-11-28T23:09:05.000Z,en,Watching Black widow for the 10000th time and i love it every single time😭,1465095432820989956,,"['time', 'widow', 'single', 'love', 'black', 'every', 'watching', '10000th']"
False,2021-11-28T23:06:51.000Z,en,"@mosspuppycat I like the song, especially the cover from black widow, I just can't listen to my brother sing it ever again",1465094870708719624,replied_to,"['song', 'sing', 'especially', 'ever', 'cover', 'can', 'not', 'widow', 'like', 'black', 'brother', 'listen']"
False,2021-11-28T23:04:56.000Z,en,"@MackenKookie https://t.co/8UBDOBKVaT 

And I love when  she jumped like that, it reminds me of the black widow.",1465094387889852416,replied_to,"['widow', 'love', 'like', 'jumped', 'reminds', 'black']"
False,2021-11-28T23:04:11.000Z,en,"@callmetony808 It was just incredibly bleak for an MCU film, plus it's REALLY hard to make Black Widow interesting in that universe. It's so hard they constructed an entire Hydra equivalent organisation wholecloth, which she undid by head butting an office desk.",1465094198500020226,replied_to,"['undid', 'desk', 'make', 'plus', 'hard', 'entire', 'constructed', 'really', 'mcu', 'hydra', 'equivalent', 'organisation', 'head', 'incredibly', 'film', 'universe', 'bleak', 'interesting', 'office', 'widow', 'wholecloth', 'black', 'butting']"
False,2021-11-28T23:02:02.000Z,en,"Can #BlackWidow2 feature The Red Room vs The Winter Soldier? Could there be a cross between 
Black Widow 2 and @falconandwinter Season 2? 
@MarvelStudios is there a chance? Both could have happened during the same time. The Red Room was created in the 30’s. 🤔 #MARVEL https://t.co/mp2D3AEBmx",1465093658277941248,,"['season', 'time', 'soldier', 'could', 'happened', 'cross', 'room', 'red', 'v', '2', 'chance', '30', 'feature', ""'s"", 'widow', 'black', 'created', 'winter', '?']"
False,2021-11-28T23:01:45.000Z,en,@AlyssaParente1 @WWE @WWENetwork Would you like to see Becky as the new black widow https://t.co/TuhpNDQxpd,1465093585414594571,replied_to,"['would', 'new', 'widow', 'like', 'becky', 'black', 'see']"
True,2021-11-28T23:01:16.000Z,en,"They actually corrected Anya's skin for the Black Widow trade!

How she looks in the trade vs in the single issues https://t.co/1ZcdmprOrX",1465093464262156288,,"['corrected', 'v', 'skin', 'issue', 'anya', ""'s"", '!', 'trade', 'look', 'widow', 'single', 'black', 'actually']"
False,2021-11-28T23:00:25.000Z,en,https://t.co/ygs6z9kh8q Widow&amp;avatar=6,1465093249652166661,,[]
False,2021-11-28T22:59:38.000Z,en,@MackenKookie Yeah but she's still perfect for the next black widow.,1465093051815186435,replied_to,"['still', 'next', 'widow', 'yeah', 'black', 'perfect']"
False,2021-11-28T22:58:40.000Z,en,"This my phase 4 ranking so far:

1. Shang Chi
2. WandaVision
3. TFATWS
4. Eternals
5. Black Widow
6. Loki",1465092807413149711,,"['2', 'loki', 'far', 'tfatws', '3', '6', '1', 'chi', 'wandavision', '5', 'phase', 'shang', '4', 'eternals', 'black', 'widow', 'ranking']"
False,2021-11-28T22:57:04.000Z,en,@BeckyLynchWWE will always be our Black Widow @WWE https://t.co/6zS9tQCnEB,1465092407180120066,,"['widow', 'always', 'black']"
False,2021-11-28T22:56:47.000Z,en,"so I finally finished black widow (I mean waiting for the post-credit scenes now) and my only thought it's what it could have had been instead, and all the missed opportunities...",1465092336271122433,,"['waiting', 'could', 'credit', 'missed', 'post', 'scene', '(', 'mean', 'widow', 'i', 'black', 'finished', 'finally', ')', 'thought', 'instead', 'now', 'opportunity']"
False,2021-11-28T22:54:48.000Z,en,Shang-Chi was disappointing: even Black Widow had better fight choreography. The movies have too much comedic relief. They stray too far from the comics and don’t display their full powers (another Shanchi-Chi disappointment). https://t.co/wAxgwvqcdo,1465091836087726088,quoted,"['power', 'far', '(', 'comedic', 'chi', 'fight', 'shanchi', 'comic', 'better', 'even', 'stray', 'disappointment', ')', 'choreography', 'disappointing', 'display', 'much', 'relief', 'another', 'movie', 'widow', 'shang', 'black', 'full']"
True,2021-11-28T22:54:33.000Z,en,Who actually believe black widow movie is Phase 4 for fuck sake is right after Civil War it's a phase 3 movie https://t.co/hz9nzTbBUE,1465091771382353932,,"['movie', '3', 'civil', 'believe', 'sake', 'widow', 'phase', 'fuck', 'black', '4', 'actually', 'right', 'war']"
False,2021-11-28T22:54:18.000Z,en,"@MackenKookie A fiction, love, action novel based on the avengers, Godzilla, Mothra and Stranger Things, I use actors Mackenyu and Abigail Cowen as love interest. Because I think the two of them are perfect.  I base her on the black widow and him on Captain America.",1465091709809926151,replied_to,"['mackenyu', 'cowen', 'avenger', 'interest', 'use', 'think', 'novel', 'mothra', 'two', 'captain', 'actor', 'fiction', 'love', 'america', 'thing', 'stranger', 'base', 'based', 'godzilla', 'abigail', 'action', 'widow', 'black', 'perfect']"
False,2021-11-28T22:54:00.000Z,en,#nw black widow,1465091635440758792,,"['widow', 'black']"
False,2021-11-28T22:53:47.000Z,en,"@callmetony808 I have no opinion on any of the characters, other than a couple of the fight scenes were okay. I never read any comics with Black Widow in them. I remember Taskmaster, but can't recall if I read anything with him in it either.",1465091578884616195,replied_to,"['never', 'comic', 'scene', 'can', 'read', 'remember', 'not', 'taskmaster', 'widow', 'recall', 'anything', 'black', 'either', 'fight', 'okay', 'character', 'opinion', 'couple']"
False,2021-11-28T22:53:33.000Z,en,Black Widow Recurve Bow https://t.co/H0zgjn3Nx1 eBay https://t.co/Day8Q9sKfm,1465091522152435717,,"['widow', 'bow', 'black', 'recurve']"
False,2021-11-28T22:51:23.000Z,en,"@lavfeysun Black widow, wanda",1465090977782194185,replied_to,"['widow', 'wanda', 'black']"
False,2021-11-28T22:51:14.000Z,en,indo de black widow,1465090939534430215,,"['de', 'black', 'widow', 'indo']"
False,2021-11-28T22:50:37.000Z,en,Danke Natasha Romanof / Black Widow  #AvengersEndgame https://t.co/fgBOP1NZqa,1465090783116201984,,"['natasha', 'romanof', '/', 'danke', 'widow', 'black']"
False,2021-11-28T22:50:35.000Z,en,@statum106 @zephyrchan @IDEASOFICE_FIRE James Young from Black Widow. Lots of cool women-focused martial arts,1465090776061280263,replied_to,"['art', 'focused', 'young', 'fire', 'cool', 'martial', 'woman', 'widow', 'lot', 'black', 'james']"
False,2021-11-28T22:50:02.000Z,en,@Luckymrlove I'm gonna have to watch Black Widow again because I was washing my hair so I don't really know what was going on 😂. Seemed good though lol,1465090637934604288,replied_to,"['know', 'I', 'seemed', 'though', 'watch', 'lol', 'widow', 'hair', 'really', 'black', 'good', 'washing', 'going']"
False,2021-11-28T22:49:57.000Z,en,"@mrssandwitch @poporinaperutto @moviemenfes Mjb, itu film black widow",1465090613997563908,replied_to,"['itu', 'mjb', 'widow', 'film', 'black']"
False,2021-11-28T22:48:07.000Z,es,"ㅤ
ㅤ⌈  WASHINGTON en el caso 
ㅤ   ROMANOFF MADRIPOOR  ⌋

ㅤEste próximo 5 de diciembre,
ㅤestá  invitado a  ser parte del
ㅤmomento  que dos  naciones
ㅤenteras   han   esperado  por
ㅤdos semanas enteras. No se
ㅤlo pierda, .ㅤ.ㅤ.
ㅤㅤBlack Widow será juzgada
ㅤ
ㅤ https://t.co/tLpN5TV95B",1465090155002347523,,"['ser', 'que', 'pierda', 'do', 'se', 'juzgada', 'madripoor', 'en', 'este', 'por', 'del', '5', 'han', 'esta', 'serum', 'de', 'romanoff', 'proximo', 'parte', 'invitado', 'naciones', 'enteras', 'caso', 'semanas', 'esperado', 'lo', 'widow', 'el', 'black', 'washington', 'diciembre', 'momento']"
False,2021-11-28T22:47:44.000Z,en,Would everyone love to see Becky as black widow https://t.co/5RJIaVPgkI,1465090059389001737,,"['would', 'widow', 'love', 'black', 'becky', 'see', 'everyone']"
False,2021-11-28T22:47:18.000Z,en,"@andrewfarago Balancing street level and mundane with Super works for Black Widow, Black Canary, Batman, Green Arrow, and Hawkeye. Among others. No reason it shouldn’t for Spidey.",1465089949695361028,replied_to,"['balancing', 'mundane', 'arrow', 'others', 'spidey', 'reason', 'batman', 'among', 'street', 'green', 'widow', 'black', 'canary', 'level', 'hawkeye', 'super', 'work']"
False,2021-11-28T22:44:20.000Z,en,"@stuffnfilms Only touching forehead moment that felt good and well acted :

 black widow/Natasha/yelena and ShangChi/mother were emotional and felt deserving 👏",1465089204107501573,replied_to,"['acted', 'well', 'forehead', 'moment', 'felt', 'shangchi/mother', 'touching', 'good', 'black', 'emotional', 'deserving', 'widow/natasha/yelena']"
False,2021-11-28T22:44:14.000Z,en,just watched black widow it was boring af,1465089175707914248,,"['widow', 'watched', 'black', 'af', 'boring']"
False,2021-11-28T22:44:03.000Z,en,Black Widow Official Movie Special Book [Download] EBOOK -&gt; https://t.co/8xBUdeDi0l,1465089130472247300,,"['&', 'movie', 'book', 'download', 'official', 'widow', 'gt', 'special', 'black', ']', 'ebook', '[']"
False,2021-11-28T22:44:02.000Z,en,@Kris27jam I thought that was black widow about to jump.,1465089126915395586,replied_to,"['widow', 'black', 'jump', 'thought']"
False,2021-11-28T22:42:49.000Z,fr,@avocatine Une nouvelle Black Widow😜😍,1465088819187888129,replied_to,"['widow', 'black', 'nouvelle', 'une']"
False,2021-11-28T22:41:51.000Z,en,@GroundedTech Way batter than Eternals and Black Widow.,1465088578199994372,replied_to,"['batter', 'widow', 'way', 'black', 'eternals']"
False,2021-11-28T22:40:05.000Z,en,I finally watched Black Widow. First of all 🤩 9/10. Any guy that made through the movie applauds to you cause they were giving real facts. Each character had had a past to over come.,1465088131007397899,,"['movie', 'character', 'applauds', 'real', 'fact', 'widow', 'watched', 'guy', 'black', 'finally', 'giving', 'come', '9/10', 'first', 'made', 'past']"
False,2021-11-28T22:39:35.000Z,en,Saw Black Widow and Shang-Chi in theaters but rewatched. Don’t know why but can’t stop myself from watching Doctor Strange whenever on cable.,1465088007250198529,replied_to,"['know', 'doctor', 'can', 'rewatched', 'whenever', 'chi', 'not', 'widow', 'cable', 'shang', 'black', 'strange', 'stop', 'watching', 'theater', 'saw']"
